"Landmark_0: (0.6370, 0.6294, 0.0000)","Landmark_1: (0.6971, 0.5794, -0.0260)","Landmark_2: (0.7363, 0.5043, -0.0448)","Landmark_3: (0.7689, 0.4370, -0.0604)","Landmark_4: (0.8047, 0.3988, -0.0768)","Landmark_5: (0.6676, 0.4085, -0.0540)","Landmark_6: (0.6876, 0.3151, -0.0772)","Landmark_7: (0.6923, 0.2582, -0.0912)","Landmark_8: (0.6931, 0.2164, -0.1011)","Landmark_9: (0.6155, 0.4016, -0.0538)","Landmark_10: (0.6044, 0.2963, -0.0740)","Landmark_11: (0.5942, 0.2315, -0.0851)","Landmark_12: (0.5830, 0.1881, -0.0941)","Landmark_13: (0.5726, 0.4187, -0.0541)","Landmark_14: (0.5446, 0.3273, -0.0738)","Landmark_15: (0.5317, 0.2786, -0.0861)","Landmark_16: (0.5228, 0.2459, -0.0950)","Landmark_17: (0.5407, 0.4544, -0.0556)","Landmark_18: (0.4936, 0.3990, -0.0752)","Landmark_19: (0.4700, 0.3692, -0.0852)"
"Landmark_0: (0.6372, 0.6281, 0.0000)","Landmark_1: (0.6955, 0.5787, -0.0294)","Landmark_2: (0.7352, 0.5059, -0.0497)","Landmark_3: (0.7668, 0.4405, -0.0670)","Landmark_4: (0.8011, 0.3999, -0.0845)","Landmark_5: (0.6691, 0.4002, -0.0510)","Landmark_6: (0.6887, 0.3093, -0.0757)","Landmark_7: (0.6924, 0.2553, -0.0917)","Landmark_8: (0.6914, 0.2156, -0.1027)","Landmark_9: (0.6161, 0.3931, -0.0506)","Landmark_10: (0.6029, 0.2907, -0.0721)","Landmark_11: (0.5915, 0.2298, -0.0844)","Landmark_12: (0.5793, 0.1889, -0.0935)","Landmark_13: (0.5726, 0.4124, -0.0518)","Landmark_14: (0.5434, 0.3236, -0.0731)","Landmark_15: (0.5296, 0.2787, -0.0852)","Landmark_16: (0.5199, 0.2485, -0.0933)","Landmark_17: (0.5401, 0.4517, -0.0548)","Landmark_18: (0.4947, 0.3994, -0.0756)","Landmark_19: (0.4691, 0.3699, -0.0852)"
"Landmark_0: (0.6400, 0.6207, 0.0000)","Landmark_1: (0.6966, 0.5746, -0.0316)","Landmark_2: (0.7340, 0.5074, -0.0498)","Landmark_3: (0.7530, 0.4428, -0.0644)","Landmark_4: (0.7586, 0.3910, -0.0790)","Landmark_5: (0.6634, 0.3949, -0.0495)","Landmark_6: (0.6824, 0.3058, -0.0742)","Landmark_7: (0.6878, 0.2511, -0.0909)","Landmark_8: (0.6890, 0.2084, -0.1021)","Landmark_9: (0.6125, 0.3906, -0.0475)","Landmark_10: (0.6000, 0.2925, -0.0696)","Landmark_11: (0.5898, 0.2303, -0.0842)","Landmark_12: (0.5798, 0.1861, -0.0951)","Landmark_13: (0.5711, 0.4120, -0.0475)","Landmark_14: (0.5432, 0.3286, -0.0692)","Landmark_15: (0.5307, 0.2807, -0.0832)","Landmark_16: (0.5230, 0.2452, -0.0928)","Landmark_17: (0.5402, 0.4525, -0.0494)","Landmark_18: (0.4963, 0.4027, -0.0715)","Landmark_19: (0.4714, 0.3718, -0.0831)"
"Landmark_0: (0.6394, 0.6128, 0.0000)","Landmark_1: (0.6927, 0.5765, -0.0417)","Landmark_2: (0.7295, 0.5150, -0.0648)","Landmark_3: (0.7471, 0.4507, -0.0829)","Landmark_4: (0.7540, 0.3985, -0.1006)","Landmark_5: (0.6659, 0.3967, -0.0588)","Landmark_6: (0.6809, 0.3065, -0.0884)","Landmark_7: (0.6853, 0.2532, -0.1084)","Landmark_8: (0.6864, 0.2108, -0.1220)","Landmark_9: (0.6139, 0.3910, -0.0546)","Landmark_10: (0.5994, 0.2963, -0.0815)","Landmark_11: (0.5878, 0.2357, -0.0996)","Landmark_12: (0.5760, 0.1907, -0.1130)","Landmark_13: (0.5721, 0.4131, -0.0536)","Landmark_14: (0.5461, 0.3352, -0.0805)","Landmark_15: (0.5328, 0.2882, -0.0981)","Landmark_16: (0.5227, 0.2521, -0.1096)","Landmark_17: (0.5407, 0.4540, -0.0554)","Landmark_18: (0.4969, 0.4046, -0.0821)","Landmark_19: (0.4694, 0.3749, -0.0966)"
"Landmark_0: (0.6381, 0.6112, 0.0000)","Landmark_1: (0.6940, 0.5728, -0.0381)","Landmark_2: (0.7312, 0.5095, -0.0596)","Landmark_3: (0.7443, 0.4468, -0.0761)","Landmark_4: (0.7412, 0.4018, -0.0925)","Landmark_5: (0.6666, 0.3977, -0.0598)","Landmark_6: (0.6790, 0.3095, -0.0894)","Landmark_7: (0.6806, 0.2547, -0.1097)","Landmark_8: (0.6783, 0.2117, -0.1235)","Landmark_9: (0.6135, 0.3936, -0.0570)","Landmark_10: (0.5983, 0.2994, -0.0833)","Landmark_11: (0.5844, 0.2379, -0.1014)","Landmark_12: (0.5701, 0.1926, -0.1148)","Landmark_13: (0.5707, 0.4155, -0.0565)","Landmark_14: (0.5448, 0.3358, -0.0827)","Landmark_15: (0.5309, 0.2891, -0.1001)","Landmark_16: (0.5197, 0.2542, -0.1117)","Landmark_17: (0.5392, 0.4556, -0.0584)","Landmark_18: (0.4948, 0.4081, -0.0849)","Landmark_19: (0.4661, 0.3787, -0.0996)"
"Landmark_0: (0.6401, 0.6150, 0.0000)","Landmark_1: (0.6962, 0.5731, -0.0388)","Landmark_2: (0.7317, 0.5027, -0.0608)","Landmark_3: (0.7514, 0.4340, -0.0777)","Landmark_4: (0.7691, 0.3780, -0.0946)","Landmark_5: (0.6636, 0.3975, -0.0592)","Landmark_6: (0.6765, 0.3080, -0.0869)","Landmark_7: (0.6798, 0.2525, -0.1057)","Landmark_8: (0.6802, 0.2077, -0.1189)","Landmark_9: (0.6122, 0.3933, -0.0556)","Landmark_10: (0.5970, 0.3000, -0.0811)","Landmark_11: (0.5844, 0.2375, -0.0979)","Landmark_12: (0.5705, 0.1907, -0.1104)","Landmark_13: (0.5701, 0.4159, -0.0546)","Landmark_14: (0.5435, 0.3367, -0.0818)","Landmark_15: (0.5316, 0.2901, -0.0988)","Landmark_16: (0.5217, 0.2548, -0.1098)","Landmark_17: (0.5383, 0.4565, -0.0558)","Landmark_18: (0.4933, 0.4082, -0.0838)","Landmark_19: (0.4652, 0.3804, -0.0986)"
"Landmark_0: (0.6391, 0.6231, 0.0000)","Landmark_1: (0.6978, 0.5760, -0.0319)","Landmark_2: (0.7351, 0.5009, -0.0511)","Landmark_3: (0.7576, 0.4289, -0.0662)","Landmark_4: (0.7802, 0.3761, -0.0818)","Landmark_5: (0.6672, 0.3996, -0.0535)","Landmark_6: (0.6803, 0.3077, -0.0784)","Landmark_7: (0.6833, 0.2519, -0.0950)","Landmark_8: (0.6836, 0.2073, -0.1070)","Landmark_9: (0.6148, 0.3959, -0.0519)","Landmark_10: (0.5992, 0.3011, -0.0753)","Landmark_11: (0.5857, 0.2394, -0.0912)","Landmark_12: (0.5718, 0.1928, -0.1035)","Landmark_13: (0.5723, 0.4175, -0.0521)","Landmark_14: (0.5465, 0.3386, -0.0760)","Landmark_15: (0.5330, 0.2906, -0.0924)","Landmark_16: (0.5224, 0.2544, -0.1036)","Landmark_17: (0.5402, 0.4561, -0.0539)","Landmark_18: (0.4965, 0.4083, -0.0779)","Landmark_19: (0.4686, 0.3789, -0.0915)"
"Landmark_0: (0.6358, 0.6202, 0.0000)","Landmark_1: (0.6948, 0.5781, -0.0348)","Landmark_2: (0.7321, 0.5026, -0.0552)","Landmark_3: (0.7593, 0.4289, -0.0709)","Landmark_4: (0.7885, 0.3763, -0.0867)","Landmark_5: (0.6659, 0.4025, -0.0561)","Landmark_6: (0.6823, 0.3080, -0.0809)","Landmark_7: (0.6852, 0.2497, -0.0963)","Landmark_8: (0.6842, 0.2043, -0.1072)","Landmark_9: (0.6143, 0.3945, -0.0527)","Landmark_10: (0.5997, 0.2926, -0.0746)","Landmark_11: (0.5868, 0.2306, -0.0873)","Landmark_12: (0.5731, 0.1865, -0.0968)","Landmark_13: (0.5722, 0.4138, -0.0511)","Landmark_14: (0.5434, 0.3259, -0.0732)","Landmark_15: (0.5298, 0.2789, -0.0861)","Landmark_16: (0.5196, 0.2440, -0.0949)","Landmark_17: (0.5407, 0.4526, -0.0516)","Landmark_18: (0.4960, 0.4029, -0.0740)","Landmark_19: (0.4702, 0.3731, -0.0853)"
"Landmark_0: (0.6379, 0.6212, 0.0000)","Landmark_1: (0.6929, 0.5743, -0.0356)","Landmark_2: (0.7276, 0.4995, -0.0553)","Landmark_3: (0.7533, 0.4288, -0.0715)","Landmark_4: (0.7819, 0.3771, -0.0873)","Landmark_5: (0.6608, 0.3890, -0.0459)","Landmark_6: (0.6753, 0.2997, -0.0698)","Landmark_7: (0.6785, 0.2431, -0.0865)","Landmark_8: (0.6786, 0.1979, -0.0985)","Landmark_9: (0.6091, 0.3842, -0.0434)","Landmark_10: (0.5947, 0.2897, -0.0645)","Landmark_11: (0.5838, 0.2311, -0.0777)","Landmark_12: (0.5727, 0.1890, -0.0873)","Landmark_13: (0.5663, 0.4070, -0.0441)","Landmark_14: (0.5369, 0.3264, -0.0664)","Landmark_15: (0.5257, 0.2820, -0.0787)","Landmark_16: (0.5187, 0.2494, -0.0864)","Landmark_17: (0.5335, 0.4493, -0.0476)","Landmark_18: (0.4865, 0.3990, -0.0707)","Landmark_19: (0.4615, 0.3702, -0.0813)"
"Landmark_0: (0.6294, 0.6234, 0.0000)","Landmark_1: (0.6871, 0.5725, -0.0264)","Landmark_2: (0.7220, 0.5008, -0.0459)","Landmark_3: (0.7489, 0.4292, -0.0619)","Landmark_4: (0.7784, 0.3793, -0.0784)","Landmark_5: (0.6571, 0.4053, -0.0511)","Landmark_6: (0.6714, 0.3103, -0.0729)","Landmark_7: (0.6734, 0.2521, -0.0859)","Landmark_8: (0.6722, 0.2082, -0.0953)","Landmark_9: (0.6062, 0.3984, -0.0506)","Landmark_10: (0.5907, 0.2945, -0.0697)","Landmark_11: (0.5775, 0.2314, -0.0802)","Landmark_12: (0.5647, 0.1893, -0.0887)","Landmark_13: (0.5626, 0.4172, -0.0508)","Landmark_14: (0.5309, 0.3264, -0.0707)","Landmark_15: (0.5167, 0.2791, -0.0824)","Landmark_16: (0.5079, 0.2487, -0.0905)","Landmark_17: (0.5284, 0.4548, -0.0521)","Landmark_18: (0.4781, 0.4019, -0.0728)","Landmark_19: (0.4542, 0.3734, -0.0828)"
"Landmark_0: (0.6334, 0.6309, 0.0000)","Landmark_1: (0.6883, 0.5811, -0.0337)","Landmark_2: (0.7243, 0.5028, -0.0524)","Landmark_3: (0.7466, 0.4323, -0.0681)","Landmark_4: (0.7744, 0.3827, -0.0838)","Landmark_5: (0.6542, 0.3993, -0.0437)","Landmark_6: (0.6667, 0.3139, -0.0687)","Landmark_7: (0.6695, 0.2602, -0.0868)","Landmark_8: (0.6691, 0.2172, -0.0997)","Landmark_9: (0.6037, 0.3941, -0.0428)","Landmark_10: (0.5885, 0.2999, -0.0651)","Landmark_11: (0.5768, 0.2405, -0.0803)","Landmark_12: (0.5649, 0.1969, -0.0915)","Landmark_13: (0.5612, 0.4152, -0.0450)","Landmark_14: (0.5316, 0.3349, -0.0681)","Landmark_15: (0.5174, 0.2905, -0.0821)","Landmark_16: (0.5073, 0.2567, -0.0913)","Landmark_17: (0.5274, 0.4569, -0.0498)","Landmark_18: (0.4825, 0.4071, -0.0722)","Landmark_19: (0.4578, 0.3792, -0.0825)"
"Landmark_0: (0.6326, 0.6282, 0.0000)","Landmark_1: (0.6849, 0.5787, -0.0278)","Landmark_2: (0.7189, 0.5005, -0.0442)","Landmark_3: (0.7449, 0.4304, -0.0582)","Landmark_4: (0.7725, 0.3830, -0.0710)","Landmark_5: (0.6479, 0.4047, -0.0359)","Landmark_6: (0.6683, 0.3262, -0.0605)","Landmark_7: (0.6726, 0.2968, -0.0777)","Landmark_8: (0.6737, 0.2876, -0.0878)","Landmark_9: (0.5981, 0.3978, -0.0361)","Landmark_10: (0.5837, 0.2980, -0.0565)","Landmark_11: (0.5721, 0.2389, -0.0697)","Landmark_12: (0.5599, 0.1993, -0.0787)","Landmark_13: (0.5574, 0.4171, -0.0393)","Landmark_14: (0.5281, 0.3317, -0.0608)","Landmark_15: (0.5152, 0.2879, -0.0750)","Landmark_16: (0.5060, 0.2566, -0.0832)","Landmark_17: (0.5271, 0.4574, -0.0442)","Landmark_18: (0.4820, 0.4070, -0.0642)","Landmark_19: (0.4567, 0.3778, -0.0734)"
"Landmark_0: (0.6267, 0.6279, 0.0000)","Landmark_1: (0.6853, 0.5796, -0.0258)","Landmark_2: (0.7187, 0.5026, -0.0413)","Landmark_3: (0.7435, 0.4321, -0.0542)","Landmark_4: (0.7688, 0.3826, -0.0656)","Landmark_5: (0.6469, 0.4058, -0.0328)","Landmark_6: (0.6593, 0.3315, -0.0524)","Landmark_7: (0.6721, 0.3096, -0.0651)","Landmark_8: (0.6840, 0.3116, -0.0715)","Landmark_9: (0.5961, 0.3982, -0.0312)","Landmark_10: (0.5818, 0.2981, -0.0449)","Landmark_11: (0.5729, 0.2382, -0.0529)","Landmark_12: (0.5635, 0.2009, -0.0585)","Landmark_13: (0.5542, 0.4179, -0.0326)","Landmark_14: (0.5270, 0.3310, -0.0495)","Landmark_15: (0.5163, 0.2858, -0.0621)","Landmark_16: (0.5092, 0.2579, -0.0695)","Landmark_17: (0.5226, 0.4579, -0.0353)","Landmark_18: (0.4785, 0.4065, -0.0523)","Landmark_19: (0.4534, 0.3787, -0.0608)"
"Landmark_0: (0.6303, 0.6341, 0.0000)","Landmark_1: (0.6869, 0.5868, -0.0274)","Landmark_2: (0.7185, 0.5082, -0.0445)","Landmark_3: (0.7408, 0.4342, -0.0588)","Landmark_4: (0.7689, 0.3837, -0.0723)","Landmark_5: (0.6496, 0.4143, -0.0390)","Landmark_6: (0.6635, 0.3335, -0.0642)","Landmark_7: (0.6712, 0.3036, -0.0815)","Landmark_8: (0.6769, 0.2970, -0.0911)","Landmark_9: (0.5987, 0.4060, -0.0381)","Landmark_10: (0.5821, 0.3064, -0.0566)","Landmark_11: (0.5723, 0.2452, -0.0691)","Landmark_12: (0.5614, 0.2042, -0.0787)","Landmark_13: (0.5563, 0.4233, -0.0401)","Landmark_14: (0.5280, 0.3367, -0.0602)","Landmark_15: (0.5166, 0.2908, -0.0752)","Landmark_16: (0.5082, 0.2597, -0.0849)","Landmark_17: (0.5237, 0.4595, -0.0434)","Landmark_18: (0.4761, 0.4027, -0.0626)","Landmark_19: (0.4556, 0.3762, -0.0723)"
"Landmark_0: (0.6265, 0.6354, 0.0000)","Landmark_1: (0.6837, 0.5821, -0.0244)","Landmark_2: (0.7179, 0.5052, -0.0410)","Landmark_3: (0.7436, 0.4339, -0.0536)","Landmark_4: (0.7720, 0.3841, -0.0660)","Landmark_5: (0.6501, 0.4162, -0.0454)","Landmark_6: (0.6669, 0.3204, -0.0635)","Landmark_7: (0.6690, 0.2702, -0.0734)","Landmark_8: (0.6672, 0.2394, -0.0797)","Landmark_9: (0.5992, 0.4129, -0.0437)","Landmark_10: (0.5830, 0.3048, -0.0593)","Landmark_11: (0.5705, 0.2404, -0.0675)","Landmark_12: (0.5577, 0.2003, -0.0740)","Landmark_13: (0.5577, 0.4330, -0.0428)","Landmark_14: (0.5271, 0.3420, -0.0593)","Landmark_15: (0.5135, 0.2957, -0.0711)","Landmark_16: (0.5044, 0.2658, -0.0791)","Landmark_17: (0.5272, 0.4689, -0.0428)","Landmark_18: (0.4797, 0.4160, -0.0603)","Landmark_19: (0.4545, 0.3887, -0.0697)"
"Landmark_0: (0.6255, 0.6382, 0.0000)","Landmark_1: (0.6826, 0.5863, -0.0260)","Landmark_2: (0.7171, 0.5106, -0.0441)","Landmark_3: (0.7424, 0.4379, -0.0585)","Landmark_4: (0.7689, 0.3871, -0.0729)","Landmark_5: (0.6495, 0.4195, -0.0488)","Landmark_6: (0.6643, 0.3259, -0.0695)","Landmark_7: (0.6677, 0.2715, -0.0821)","Landmark_8: (0.6675, 0.2318, -0.0907)","Landmark_9: (0.5979, 0.4144, -0.0476)","Landmark_10: (0.5823, 0.3105, -0.0651)","Landmark_11: (0.5691, 0.2472, -0.0749)","Landmark_12: (0.5553, 0.2054, -0.0828)","Landmark_13: (0.5547, 0.4336, -0.0474)","Landmark_14: (0.5239, 0.3468, -0.0648)","Landmark_15: (0.5113, 0.3010, -0.0751)","Landmark_16: (0.5030, 0.2715, -0.0822)","Landmark_17: (0.5213, 0.4700, -0.0484)","Landmark_18: (0.4743, 0.4145, -0.0656)","Landmark_19: (0.4535, 0.3850, -0.0734)"
"Landmark_0: (0.6262, 0.6350, 0.0000)","Landmark_1: (0.6822, 0.5860, -0.0288)","Landmark_2: (0.7154, 0.5122, -0.0480)","Landmark_3: (0.7398, 0.4400, -0.0637)","Landmark_4: (0.7679, 0.3881, -0.0796)","Landmark_5: (0.6479, 0.4108, -0.0468)","Landmark_6: (0.6627, 0.3178, -0.0690)","Landmark_7: (0.6651, 0.2641, -0.0832)","Landmark_8: (0.6637, 0.2256, -0.0927)","Landmark_9: (0.5961, 0.4053, -0.0452)","Landmark_10: (0.5787, 0.3020, -0.0629)","Landmark_11: (0.5664, 0.2407, -0.0732)","Landmark_12: (0.5540, 0.2023, -0.0812)","Landmark_13: (0.5530, 0.4269, -0.0454)","Landmark_14: (0.5202, 0.3364, -0.0640)","Landmark_15: (0.5073, 0.2931, -0.0747)","Landmark_16: (0.5000, 0.2685, -0.0818)","Landmark_17: (0.5201, 0.4670, -0.0472)","Landmark_18: (0.4705, 0.4110, -0.0655)","Landmark_19: (0.4504, 0.3837, -0.0736)"
"Landmark_0: (0.6220, 0.6450, 0.0000)","Landmark_1: (0.6775, 0.5877, -0.0234)","Landmark_2: (0.7116, 0.5097, -0.0424)","Landmark_3: (0.7364, 0.4364, -0.0577)","Landmark_4: (0.7630, 0.3856, -0.0743)","Landmark_5: (0.6476, 0.4301, -0.0577)","Landmark_6: (0.6568, 0.3302, -0.0821)","Landmark_7: (0.6565, 0.2668, -0.0957)","Landmark_8: (0.6552, 0.2196, -0.1049)","Landmark_9: (0.5956, 0.4253, -0.0580)","Landmark_10: (0.5828, 0.3140, -0.0786)","Landmark_11: (0.5740, 0.2495, -0.0884)","Landmark_12: (0.5666, 0.2099, -0.0961)","Landmark_13: (0.5517, 0.4439, -0.0582)","Landmark_14: (0.5204, 0.3466, -0.0777)","Landmark_15: (0.5058, 0.2970, -0.0884)","Landmark_16: (0.4978, 0.2680, -0.0961)","Landmark_17: (0.5183, 0.4794, -0.0590)","Landmark_18: (0.4715, 0.4207, -0.0787)","Landmark_19: (0.4501, 0.3889, -0.0882)"
"Landmark_0: (0.6286, 0.6417, 0.0000)","Landmark_1: (0.6794, 0.5864, -0.0223)","Landmark_2: (0.7083, 0.5079, -0.0420)","Landmark_3: (0.7334, 0.4366, -0.0585)","Landmark_4: (0.7596, 0.3818, -0.0768)","Landmark_5: (0.6501, 0.4194, -0.0560)","Landmark_6: (0.6557, 0.3179, -0.0781)","Landmark_7: (0.6508, 0.2567, -0.0895)","Landmark_8: (0.6431, 0.2110, -0.0982)","Landmark_9: (0.6021, 0.4181, -0.0573)","Landmark_10: (0.5965, 0.3189, -0.0806)","Landmark_11: (0.5946, 0.2847, -0.0897)","Landmark_12: (0.5923, 0.2800, -0.0954)","Landmark_13: (0.5570, 0.4407, -0.0588)","Landmark_14: (0.5303, 0.3439, -0.0817)","Landmark_15: (0.5115, 0.2999, -0.0936)","Landmark_16: (0.4967, 0.2795, -0.1018)","Landmark_17: (0.5198, 0.4801, -0.0601)","Landmark_18: (0.4742, 0.4206, -0.0823)","Landmark_19: (0.4497, 0.3919, -0.0933)"
"Landmark_0: (0.6234, 0.6401, 0.0000)","Landmark_1: (0.6806, 0.5907, -0.0362)","Landmark_2: (0.7102, 0.5154, -0.0633)","Landmark_3: (0.7348, 0.4396, -0.0842)","Landmark_4: (0.7613, 0.3787, -0.1068)","Landmark_5: (0.6481, 0.4285, -0.0799)","Landmark_6: (0.6528, 0.3280, -0.1108)","Landmark_7: (0.6495, 0.2637, -0.1271)","Landmark_8: (0.6450, 0.2139, -0.1391)","Landmark_9: (0.5971, 0.4257, -0.0766)","Landmark_10: (0.5918, 0.3315, -0.1115)","Landmark_11: (0.5964, 0.2951, -0.1267)","Landmark_12: (0.6011, 0.2865, -0.1360)","Landmark_13: (0.5527, 0.4459, -0.0739)","Landmark_14: (0.5259, 0.3558, -0.1067)","Landmark_15: (0.5108, 0.3062, -0.1256)","Landmark_16: (0.5006, 0.2769, -0.1382)","Landmark_17: (0.5196, 0.4814, -0.0718)","Landmark_18: (0.4746, 0.4264, -0.1016)","Landmark_19: (0.4504, 0.3967, -0.1187)"
"Landmark_0: (0.6260, 0.6346, 0.0000)","Landmark_1: (0.6803, 0.5836, -0.0258)","Landmark_2: (0.7083, 0.5110, -0.0479)","Landmark_3: (0.7309, 0.4407, -0.0651)","Landmark_4: (0.7552, 0.3849, -0.0832)","Landmark_5: (0.6456, 0.4203, -0.0666)","Landmark_6: (0.6518, 0.3137, -0.0905)","Landmark_7: (0.6492, 0.2518, -0.1000)","Landmark_8: (0.6442, 0.2118, -0.1045)","Landmark_9: (0.5944, 0.4159, -0.0635)","Landmark_10: (0.5872, 0.3031, -0.0846)","Landmark_11: (0.5859, 0.2623, -0.0863)","Landmark_12: (0.5856, 0.2668, -0.0842)","Landmark_13: (0.5494, 0.4380, -0.0600)","Landmark_14: (0.5147, 0.3312, -0.0822)","Landmark_15: (0.5010, 0.2922, -0.0873)","Landmark_16: (0.4951, 0.2897, -0.0873)","Landmark_17: (0.5151, 0.4781, -0.0563)","Landmark_18: (0.4640, 0.4175, -0.0784)","Landmark_19: (0.4451, 0.3922, -0.0853)"
"Landmark_0: (0.6264, 0.6432, 0.0000)","Landmark_1: (0.6803, 0.5887, -0.0252)","Landmark_2: (0.7126, 0.5106, -0.0422)","Landmark_3: (0.7351, 0.4391, -0.0567)","Landmark_4: (0.7602, 0.3871, -0.0722)","Landmark_5: (0.6463, 0.4146, -0.0456)","Landmark_6: (0.6547, 0.3199, -0.0680)","Landmark_7: (0.6557, 0.2627, -0.0821)","Landmark_8: (0.6544, 0.2190, -0.0919)","Landmark_9: (0.5963, 0.4124, -0.0467)","Landmark_10: (0.5827, 0.3131, -0.0660)","Landmark_11: (0.5755, 0.2531, -0.0771)","Landmark_12: (0.5685, 0.2161, -0.0858)","Landmark_13: (0.5536, 0.4367, -0.0493)","Landmark_14: (0.5206, 0.3482, -0.0713)","Landmark_15: (0.5078, 0.3052, -0.0841)","Landmark_16: (0.5006, 0.2828, -0.0921)","Landmark_17: (0.5195, 0.4791, -0.0529)","Landmark_18: (0.4693, 0.4217, -0.0769)","Landmark_19: (0.4493, 0.3959, -0.0883)"
"Landmark_0: (0.6222, 0.6462, 0.0000)","Landmark_1: (0.6780, 0.5908, -0.0307)","Landmark_2: (0.7090, 0.5124, -0.0523)","Landmark_3: (0.7317, 0.4371, -0.0685)","Landmark_4: (0.7575, 0.3827, -0.0856)","Landmark_5: (0.6445, 0.4354, -0.0678)","Landmark_6: (0.6538, 0.3307, -0.0928)","Landmark_7: (0.6539, 0.2662, -0.1058)","Landmark_8: (0.6522, 0.2157, -0.1147)","Landmark_9: (0.5930, 0.4295, -0.0643)","Landmark_10: (0.5801, 0.3181, -0.0857)","Landmark_11: (0.5709, 0.2519, -0.0946)","Landmark_12: (0.5613, 0.2095, -0.1018)","Landmark_13: (0.5502, 0.4464, -0.0610)","Landmark_14: (0.5166, 0.3486, -0.0822)","Landmark_15: (0.5026, 0.3022, -0.0929)","Landmark_16: (0.4935, 0.2751, -0.1004)","Landmark_17: (0.5183, 0.4794, -0.0587)","Landmark_18: (0.4672, 0.4221, -0.0809)","Landmark_19: (0.4440, 0.3958, -0.0918)"
"Landmark_0: (0.6237, 0.6402, 0.0000)","Landmark_1: (0.6751, 0.5882, -0.0286)","Landmark_2: (0.7065, 0.5108, -0.0466)","Landmark_3: (0.7288, 0.4382, -0.0618)","Landmark_4: (0.7531, 0.3835, -0.0771)","Landmark_5: (0.6429, 0.4097, -0.0440)","Landmark_6: (0.6509, 0.3174, -0.0665)","Landmark_7: (0.6512, 0.2621, -0.0818)","Landmark_8: (0.6493, 0.2181, -0.0923)","Landmark_9: (0.5937, 0.4076, -0.0434)","Landmark_10: (0.5742, 0.3085, -0.0625)","Landmark_11: (0.5602, 0.2480, -0.0747)","Landmark_12: (0.5469, 0.2062, -0.0840)","Landmark_13: (0.5520, 0.4310, -0.0448)","Landmark_14: (0.5195, 0.3480, -0.0645)","Landmark_15: (0.5053, 0.3062, -0.0761)","Landmark_16: (0.4959, 0.2794, -0.0835)","Landmark_17: (0.5183, 0.4727, -0.0480)","Landmark_18: (0.4738, 0.4197, -0.0666)","Landmark_19: (0.4525, 0.3943, -0.0746)"
"Landmark_0: (0.6191, 0.6437, 0.0000)","Landmark_1: (0.6750, 0.5923, -0.0232)","Landmark_2: (0.7085, 0.5141, -0.0418)","Landmark_3: (0.7330, 0.4378, -0.0564)","Landmark_4: (0.7597, 0.3848, -0.0717)","Landmark_5: (0.6461, 0.4324, -0.0569)","Landmark_6: (0.6544, 0.3284, -0.0784)","Landmark_7: (0.6530, 0.2676, -0.0910)","Landmark_8: (0.6503, 0.2198, -0.0998)","Landmark_9: (0.5973, 0.4273, -0.0556)","Landmark_10: (0.5778, 0.3141, -0.0727)","Landmark_11: (0.5612, 0.2475, -0.0810)","Landmark_12: (0.5456, 0.2032, -0.0887)","Landmark_13: (0.5538, 0.4457, -0.0537)","Landmark_14: (0.5253, 0.3372, -0.0704)","Landmark_15: (0.5183, 0.3097, -0.0758)","Landmark_16: (0.5149, 0.3039, -0.0793)","Landmark_17: (0.5183, 0.4801, -0.0526)","Landmark_18: (0.4769, 0.4103, -0.0694)","Landmark_19: (0.4602, 0.3851, -0.0750)"
"Landmark_0: (0.6212, 0.6403, 0.0000)","Landmark_1: (0.6761, 0.5886, -0.0309)","Landmark_2: (0.7080, 0.5129, -0.0498)","Landmark_3: (0.7286, 0.4399, -0.0646)","Landmark_4: (0.7540, 0.3851, -0.0800)","Landmark_5: (0.6460, 0.4246, -0.0521)","Landmark_6: (0.6527, 0.3282, -0.0749)","Landmark_7: (0.6516, 0.2692, -0.0904)","Landmark_8: (0.6487, 0.2213, -0.1010)","Landmark_9: (0.5990, 0.4235, -0.0493)","Landmark_10: (0.5804, 0.3225, -0.0670)","Landmark_11: (0.5641, 0.2569, -0.0787)","Landmark_12: (0.5469, 0.2093, -0.0883)","Landmark_13: (0.5593, 0.4462, -0.0480)","Landmark_14: (0.5393, 0.3624, -0.0661)","Landmark_15: (0.5337, 0.3231, -0.0764)","Landmark_16: (0.5280, 0.2956, -0.0834)","Landmark_17: (0.5265, 0.4835, -0.0485)","Landmark_18: (0.4883, 0.4310, -0.0665)","Landmark_19: (0.4667, 0.4046, -0.0743)"
